START_DATE,END_DATE,CATEGORY,START,Latitude,Longitude,STOP,Latitude.1,Longitude.1,MILES,PURPOSE,SALARY,MONTH,DAY_OF_THE_WEEK,DURATION,money_regex
2016-12-24 10:34:00,2016-12-24 10:53:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,5.3,Meal/Entertain,$11.40 ,Dec,Sat,0 days 00:19:00,11.4
2016-12-24 12:51:00,2016-12-24 12:53:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,1.6,Errand/Supplies,$3.44 ,Dec,Sat,0 days 00:02:00,3.44
2016-12-24 13:08:00,2016-12-24 13:29:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,3.6,Errand/Supplies,$7.74 ,Dec,Sat,0 days 00:21:00,7.74
2016-12-24 17:12:00,2016-12-24 17:27:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,1.7,Errand/Supplies,$3.66 ,Dec,Sat,0 days 00:15:00,3.66
2016-12-24 19:12:00,2016-12-24 19:27:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,2.9,Meal/Entertain,$6.24 ,Dec,Sat,0 days 00:15:00,6.24
2016-12-24 22:04:00,2016-12-24 22:09:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,0.6,Errand/Supplies,$1.29 ,Dec,Sat,0 days 00:05:00,1.29
2016-12-25 00:10:00,2016-12-25 00:14:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,0.6,Errand/Supplies,$1.29 ,Dec,Sun,0 days 00:04:00,1.29
2016-12-25 19:15:00,2016-12-25 19:26:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,2.3,Meal/Entertain,$4.95 ,Dec,Sun,0 days 00:11:00,4.95
2016-12-25 21:58:00,2016-12-25 22:04:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,2.3,Meal/Entertain,$4.95 ,Dec,Sun,0 days 00:06:00,4.95
2016-12-26 08:30:00,2016-12-26 08:41:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,3.2,Meal/Entertain,$6.88 ,Dec,Mon,0 days 00:11:00,6.88
2016-12-26 09:05:00,2016-12-26 09:19:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,6.2,Customer Visit,$13.33 ,Dec,Mon,0 days 00:14:00,13.33
2016-12-26 10:15:00,2016-12-26 10:36:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,7.7,Customer Visit,$16.56 ,Dec,Mon,0 days 00:21:00,16.56
2016-12-26 11:29:00,2016-12-26 11:42:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,3.8,Customer Visit,$8.17 ,Dec,Mon,0 days 00:13:00,8.17
2016-12-27 07:02:00,2016-12-27 07:14:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,4.9,Temporary Site,$10.54 ,Dec,Tues,0 days 00:12:00,10.54
2016-12-27 08:37:00,2016-12-27 08:59:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,5.0,Meal/Entertain,$10.75 ,Dec,Tues,0 days 00:22:00,10.75
2016-12-27 12:53:00,2016-12-27 12:57:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,0.6,Meal/Entertain,$1.29 ,Dec,Tues,0 days 00:04:00,1.29
2016-12-27 19:19:00,2016-12-27 19:50:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,5.5,Customer Visit,$11.83 ,Dec,Tues,0 days 00:31:00,11.83
2016-12-28 13:53:00,2016-12-28 14:01:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,2.0,Errand/Supplies,$4.30 ,Dec,Wed,0 days 00:08:00,4.3
2016-12-28 18:33:00,2016-12-28 18:56:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,3.8,Errand/Supplies,$8.17 ,Dec,Wed,0 days 00:23:00,8.17
2016-12-28 22:44:00,2016-12-28 23:18:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,5.1,Errand/Supplies,$10.97 ,Dec,Wed,0 days 00:34:00,10.97
2016-12-29 00:49:00,2016-12-29 01:06:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,3.8,Errand/Supplies,$8.17 ,Dec,Thus,0 days 00:17:00,8.17
2016-12-29 12:25:00,2016-12-29 12:33:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,1.4,Errand/Supplies,$3.01 ,Dec,Thus,0 days 00:08:00,3.01
2016-12-29 13:17:00,2016-12-29 13:24:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,1.1,Errand/Supplies,$2.37 ,Dec,Thus,0 days 00:07:00,2.37
2016-12-29 13:56:00,2016-12-29 14:11:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,4.1,Airport/Travel,$8.82 ,Dec,Thus,0 days 00:15:00,8.82
2016-12-29 14:42:00,2016-12-29 14:58:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,6.1,Between Offices,$13.12 ,Dec,Thus,0 days 00:16:00,13.12
2016-12-29 15:05:00,2016-12-29 15:16:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,1.3,Errand/Supplies,$2.80 ,Dec,Thus,0 days 00:11:00,2.8
2016-12-29 20:15:00,2016-12-29 20:45:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,7.2,Meeting,$15.48 ,Dec,Thus,0 days 00:30:00,15.48
2016-12-30 10:15:00,2016-12-30 10:33:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,2.8,Errand/Supplies,$6.02 ,Dec,Fri,0 days 00:18:00,6.02
2016-12-30 11:31:00,2016-12-30 11:56:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,2.9,Errand/Supplies,$6.24 ,Dec,Fri,0 days 00:25:00,6.24
2016-12-30 15:41:00,2016-12-30 16:03:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,4.6,Errand/Supplies,$9.89 ,Dec,Fri,0 days 00:22:00,9.89
2016-12-30 16:45:00,2016-12-30 17:08:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,4.6,Meeting,$9.89 ,Dec,Fri,0 days 00:23:00,9.89
2016-12-30 23:06:00,2016-12-30 23:10:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,0.8,Customer Visit,$1.72 ,Dec,Fri,0 days 00:04:00,1.72
2016-12-31 01:07:00,2016-12-31 01:14:00,Business,Karchi,24.8607343,67.0011364,Karchi,24.8607343,67.0011364,0.7,Meeting,$1.51 ,Dec,Sat,0 days 00:07:00,1.51
2016-12-31 21:32:00,2016-12-31 21:50:00,Business,Katunayake,7.1724849,79.8853484,Gampaha,7.0840484,80.0098314,6.4,Temporary Site,$13.76 ,Dec,Sat,0 days 00:18:00,13.76
2016-12-31 22:08:00,2016-12-31 23:51:00,Business,Gampaha,7.0840484,80.0098314,Ilukwatta,7.2595221,80.545234,48.2,Temporary Site,$103.63 ,Dec,Sat,0 days 01:43:00,103.63
